,i,ppron,pronoun,negemo,adverb,anger,bio,cogmech,conj,sad,swear,affect,body,present,discrep,relativ,article,preps,posemo,space,time,funct,leisure,achieve,relig,social,incl,motion,we,auxverb
f49e81205b76550d3254116962a6a36e,50.0,103.0,159.0,19.0,43.0,10.0,24.0,153.0,59.0,3.0,0.0,58.0,7.0,112.0,27.0,133.0,55.0,105.0,39.0,58.0,51.0,540.0,15.0,19.0,3.0,100.0,35.0,24.0,9.0,116.0
f4cb7b11e2aab28f3c740f096db14c79,94.0,196.0,276.0,46.0,92.0,20.0,82.0,274.0,101.0,6.0,0.0,126.0,38.0,155.0,30.0,303.0,163.0,229.0,80.0,115.0,130.0,1034.0,33.0,19.0,18.0,178.0,84.0,50.0,9.0,139.0
f508c6623e69a744106545a05fc5c1f1,20.0,36.0,51.0,6.0,13.0,1.0,8.0,41.0,17.0,4.0,0.0,18.0,5.0,26.0,10.0,24.0,16.0,33.0,12.0,6.0,12.0,156.0,5.0,2.0,0.0,30.0,11.0,6.0,2.0,19.0
f555812c118db1ecd99eec2072bbf08e,1047.0,1633.0,2165.0,427.0,466.0,148.0,394.0,1555.0,479.0,109.0,77.0,1068.0,137.0,1155.0,204.0,1092.0,467.0,794.0,639.0,432.0,437.0,5264.0,113.0,127.0,41.0,1089.0,353.0,185.0,78.0,763.0
f55d636c30a3f84ef9318e931be2f3ee,3.0,18.0,19.0,1.0,0.0,0.0,7.0,3.0,2.0,0.0,0.0,1.0,2.0,14.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,37.0,5.0,0.0,0.0,17.0,1.0,2.0,0.0,14.0
f5fb82dcec93d706b05d47ab7d12d390,990.0,1154.0,1806.0,229.0,958.0,62.0,345.0,2283.0,977.0,44.0,14.0,1197.0,154.0,1087.0,275.0,3263.0,839.0,2373.0,964.0,951.0,1645.0,8128.0,337.0,489.0,30.0,652.0,737.0,639.0,30.0,996.0
f65fd0385c972159743d21700c9a7887,65.0,145.0,223.0,37.0,71.0,18.0,29.0,246.0,78.0,5.0,5.0,117.0,13.0,152.0,24.0,223.0,128.0,214.0,78.0,101.0,91.0,894.0,29.0,18.0,3.0,169.0,66.0,25.0,7.0,145.0
f67dc900ac399fc2ed65294faa591a86,2.0,22.0,29.0,9.0,5.0,2.0,7.0,23.0,14.0,4.0,1.0,18.0,3.0,14.0,5.0,15.0,9.0,12.0,9.0,6.0,7.0,84.0,1.0,3.0,0.0,32.0,4.0,2.0,0.0,15.0
f68268e212bc1ac0dff21524f6f73b3d,195.0,379.0,599.0,111.0,158.0,38.0,91.0,518.0,187.0,47.0,13.0,291.0,27.0,363.0,64.0,399.0,138.0,329.0,177.0,143.0,172.0,1685.0,23.0,37.0,15.0,363.0,95.0,70.0,20.0,227.0
f6cc6efc801e03c8b798827d2ce580fd,10.0,26.0,51.0,3.0,14.0,0.0,7.0,50.0,16.0,1.0,0.0,30.0,2.0,40.0,5.0,83.0,19.0,48.0,27.0,37.0,24.0,187.0,10.0,6.0,5.0,34.0,15.0,10.0,2.0,28.0
f8249493f16a1370dd53a36a51ffe010,392.0,806.0,1255.0,378.0,597.0,182.0,493.0,1626.0,537.0,58.0,89.0,771.0,187.0,972.0,204.0,1656.0,523.0,1328.0,391.0,666.0,714.0,5100.0,238.0,131.0,39.0,783.0,449.0,244.0,27.0,705.0
f834474c19678283c8877d147ac2693b,42.0,68.0,101.0,18.0,33.0,1.0,30.0,100.0,35.0,15.0,0.0,60.0,11.0,75.0,8.0,122.0,49.0,67.0,42.0,63.0,40.0,356.0,19.0,11.0,1.0,68.0,34.0,18.0,0.0,54.0
f83aa7290cf3ae8ed75d6aee5ebbb559,3.0,20.0,21.0,4.0,2.0,2.0,10.0,10.0,7.0,0.0,3.0,10.0,4.0,22.0,2.0,17.0,6.0,10.0,6.0,7.0,7.0,62.0,8.0,0.0,1.0,20.0,2.0,3.0,0.0,19.0
f8708568eff1535c85247b28dc126f9b,469.0,841.0,1230.0,395.0,535.0,214.0,612.0,1571.0,467.0,72.0,168.0,1128.0,274.0,1326.0,179.0,2124.0,917.0,1721.0,725.0,874.0,1044.0,6337.0,311.0,185.0,65.0,801.0,443.0,304.0,30.0,1180.0
f88f8409e7531a480cf4111abe92a0ad,168.0,226.0,335.0,60.0,143.0,21.0,60.0,382.0,130.0,9.0,5.0,153.0,28.0,274.0,48.0,309.0,141.0,292.0,90.0,114.0,134.0,1278.0,39.0,29.0,7.0,156.0,86.0,53.0,8.0,197.0
f94ef75532e74a0a750e9345d02889ab,125.0,179.0,283.0,59.0,125.0,16.0,39.0,316.0,105.0,7.0,2.0,166.0,14.0,200.0,40.0,250.0,83.0,206.0,105.0,82.0,128.0,1050.0,27.0,24.0,5.0,140.0,51.0,30.0,5.0,177.0
f97beeae7a13a4e10d891113d70680dd,41.0,104.0,165.0,47.0,47.0,16.0,32.0,182.0,59.0,11.0,1.0,170.0,3.0,120.0,24.0,149.0,66.0,112.0,123.0,50.0,74.0,575.0,18.0,31.0,7.0,163.0,18.0,20.0,10.0,84.0
f9ae3733bae2a3cbe35bd756ccce4d91,126.0,215.0,320.0,23.0,67.0,6.0,32.0,292.0,97.0,3.0,3.0,126.0,5.0,193.0,68.0,178.0,53.0,166.0,102.0,52.0,79.0,923.0,15.0,27.0,3.0,218.0,54.0,43.0,10.0,178.0
f9ccb48961eadee54fa81ebf82849a03,287.0,394.0,513.0,82.0,155.0,29.0,74.0,456.0,164.0,15.0,4.0,239.0,20.0,277.0,46.0,413.0,150.0,314.0,157.0,156.0,173.0,1532.0,48.0,35.0,21.0,245.0,91.0,75.0,7.0,201.0
f9eb7d32a6748f3d9e7ae378b956dd9b,20.0,24.0,35.0,3.0,12.0,1.0,5.0,32.0,9.0,1.0,1.0,28.0,2.0,15.0,2.0,50.0,17.0,42.0,25.0,16.0,25.0,139.0,9.0,1.0,0.0,19.0,13.0,7.0,0.0,12.0
fa69c3f763679900202613ada8fbb68b,229.0,699.0,1033.0,187.0,251.0,56.0,206.0,1134.0,459.0,57.0,6.0,593.0,71.0,613.0,113.0,718.0,395.0,890.0,405.0,339.0,242.0,3858.0,85.0,171.0,284.0,841.0,322.0,109.0,46.0,592.0
fab0db4fad0f9cbecde2c8e2206fa43c,50.0,76.0,104.0,34.0,32.0,13.0,18.0,87.0,34.0,5.0,3.0,62.0,7.0,46.0,8.0,89.0,25.0,47.0,28.0,26.0,47.0,297.0,10.0,5.0,2.0,53.0,21.0,15.0,4.0,52.0
fb13fd91eca91c8f7bfe22b14327c6eb,55.0,101.0,167.0,34.0,74.0,5.0,24.0,207.0,69.0,6.0,0.0,94.0,10.0,111.0,17.0,183.0,56.0,133.0,59.0,58.0,106.0,640.0,23.0,16.0,4.0,93.0,50.0,19.0,7.0,98.0
fb770f1bf2134b264f1ceafb541fc00c,234.0,303.0,478.0,119.0,202.0,71.0,111.0,515.0,179.0,15.0,49.0,281.0,44.0,277.0,63.0,432.0,137.0,365.0,161.0,146.0,203.0,1630.0,36.0,49.0,7.0,200.0,122.0,72.0,8.0,207.0
fbc2e784739d0ced1e826120474ebe42,73.0,237.0,411.0,112.0,96.0,19.0,90.0,477.0,136.0,55.0,0.0,343.0,15.0,331.0,49.0,282.0,142.0,257.0,227.0,94.0,149.0,1332.0,11.0,61.0,8.0,426.0,72.0,38.0,17.0,193.0
fbd681e79ebca2cd9509218403f23ec6,402.0,746.0,1015.0,148.0,282.0,53.0,181.0,850.0,322.0,53.0,2.0,369.0,65.0,467.0,88.0,728.0,312.0,563.0,221.0,311.0,289.0,2997.0,66.0,73.0,38.0,548.0,237.0,103.0,41.0,375.0
fc18852e1b4a3043d57359ca16cbd34c,13.0,28.0,40.0,3.0,14.0,1.0,11.0,29.0,16.0,1.0,0.0,14.0,7.0,21.0,0.0,41.0,12.0,27.0,10.0,18.0,13.0,136.0,1.0,4.0,0.0,24.0,10.0,8.0,0.0,25.0
fc1c9fb6c64740edcbbf8cfe9dde8b02,275.0,420.0,593.0,65.0,197.0,18.0,78.0,581.0,210.0,7.0,5.0,334.0,23.0,366.0,46.0,448.0,178.0,351.0,266.0,162.0,220.0,1824.0,105.0,53.0,14.0,349.0,155.0,59.0,30.0,273.0
fcdb7792a129cac80432c61e95ea7699,85.0,149.0,212.0,19.0,59.0,6.0,32.0,172.0,58.0,8.0,4.0,84.0,10.0,96.0,24.0,175.0,71.0,128.0,64.0,51.0,91.0,614.0,16.0,15.0,1.0,139.0,35.0,29.0,7.0,62.0
fd054ad407abf163e6ec4334aacde10c,666.0,1020.0,1416.0,344.0,356.0,153.0,261.0,1168.0,288.0,95.0,52.0,721.0,102.0,880.0,101.0,1047.0,345.0,689.0,366.0,363.0,466.0,3861.0,96.0,136.0,37.0,765.0,205.0,192.0,48.0,620.0
fd3e8af4c8c61729334dae47c3cddd51,30.0,83.0,109.0,50.0,24.0,8.0,42.0,83.0,27.0,8.0,0.0,108.0,7.0,72.0,6.0,397.0,23.0,293.0,58.0,329.0,43.0,564.0,49.0,18.0,32.0,85.0,24.0,15.0,8.0,65.0
fdbeb92579798623ea97f3b85e5e6044,55.0,70.0,92.0,25.0,32.0,9.0,21.0,78.0,25.0,3.0,2.0,43.0,12.0,60.0,12.0,85.0,26.0,60.0,18.0,33.0,39.0,295.0,11.0,10.0,1.0,27.0,9.0,9.0,0.0,52.0
fdd59fbb907c5eb218de8b77cd0570c9,42.0,74.0,127.0,41.0,83.0,17.0,38.0,203.0,66.0,8.0,6.0,143.0,12.0,178.0,25.0,272.0,96.0,196.0,100.0,85.0,158.0,737.0,20.0,24.0,1.0,104.0,47.0,26.0,4.0,152.0
fdd7bb23407b15e190e70405063db57b,115.0,210.0,307.0,31.0,121.0,15.0,62.0,374.0,123.0,9.0,2.0,164.0,22.0,206.0,30.0,294.0,130.0,261.0,129.0,113.0,130.0,1160.0,28.0,38.0,12.0,193.0,75.0,40.0,8.0,170.0
fdfdc49f0f563b1c4e1192b23cb990a1,151.0,244.0,387.0,74.0,100.0,37.0,63.0,346.0,93.0,18.0,36.0,165.0,25.0,232.0,31.0,302.0,175.0,254.0,91.0,128.0,126.0,1325.0,60.0,26.0,15.0,218.0,77.0,37.0,21.0,225.0
fe198dfc0551409e4767fdbe2abddbdf,59.0,83.0,108.0,28.0,16.0,11.0,21.0,94.0,41.0,9.0,2.0,55.0,11.0,67.0,8.0,91.0,65.0,73.0,26.0,44.0,23.0,350.0,15.0,5.0,1.0,48.0,31.0,18.0,0.0,41.0
fe4e8d6bc63f4d75771c0f0d9e7e152b,380.0,554.0,825.0,140.0,263.0,39.0,103.0,790.0,258.0,37.0,8.0,371.0,34.0,427.0,85.0,579.0,260.0,516.0,230.0,218.0,257.0,2538.0,67.0,67.0,17.0,442.0,194.0,92.0,32.0,348.0
fe7c9c678bdb5dfb36e9ffa04ac0a1e7,58.0,88.0,125.0,21.0,39.0,10.0,17.0,109.0,36.0,5.0,6.0,56.0,3.0,66.0,13.0,136.0,49.0,108.0,35.0,49.0,66.0,431.0,6.0,8.0,2.0,50.0,28.0,18.0,5.0,54.0
ff7d6f0f87eb76e53dffbc4082367843,142.0,186.0,249.0,51.0,83.0,22.0,41.0,239.0,77.0,5.0,1.0,170.0,11.0,137.0,27.0,185.0,65.0,121.0,115.0,59.0,91.0,715.0,31.0,6.0,9.0,126.0,50.0,26.0,6.0,103.0
ff80904b7b68beac52c56a2225b0b956,5.0,9.0,11.0,3.0,4.0,0.0,2.0,11.0,2.0,0.0,0.0,5.0,1.0,8.0,0.0,5.0,3.0,6.0,2.0,2.0,1.0,32.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,3.0
ff8b0b281d18db4d425d41adce8a2c8c,29.0,46.0,60.0,11.0,17.0,3.0,7.0,46.0,18.0,7.0,3.0,23.0,2.0,31.0,3.0,27.0,3.0,25.0,12.0,9.0,12.0,141.0,0.0,5.0,0.0,36.0,10.0,5.0,0.0,19.0
ff901930a5eaba2dc939d40571f51bb5,597.0,929.0,1369.0,280.0,342.0,114.0,238.0,1178.0,503.0,55.0,59.0,603.0,81.0,695.0,192.0,1008.0,293.0,816.0,317.0,339.0,488.0,4076.0,69.0,87.0,22.0,681.0,365.0,155.0,36.0,605.0
ffa81918faec5c16160c545c8fb60b3f,18.0,32.0,51.0,24.0,15.0,6.0,10.0,57.0,21.0,9.0,2.0,46.0,4.0,36.0,6.0,50.0,17.0,36.0,22.0,15.0,26.0,171.0,7.0,4.0,0.0,29.0,11.0,8.0,2.0,30.0
ffd065ae117992dd40a6e3c12afe0570,36.0,85.0,145.0,18.0,73.0,4.0,21.0,187.0,64.0,4.0,0.0,95.0,5.0,112.0,21.0,207.0,91.0,172.0,76.0,87.0,83.0,691.0,26.0,16.0,6.0,137.0,57.0,35.0,4.0,124.0
